datetime,temperature,humidity,dew_point,precipitation,pressure,evapotranspiration,wind_speed,soil_temperature,average_CO2,median_N2O,value_CH4,median_SF6
1975-02-22,25.304166666666664,79.95833333333333,21.599999999999998,0.029166666666666664,1013.8874999999999,0.14916666666666667,3.372916666666667,26.600000000000005,331.83,,,
1975-02-23,25.004166666666666,73.29166666666667,19.895833333333332,0.0,1013.85,0.18625,3.1174999999999997,26.53333333333333,331.96,,,
1975-02-28,25.275000000000002,80.0,21.575,0.008333333333333333,1013.6625,0.1775,4.519583333333333,26.333333333333332,331.97,,,
1975-03-02,24.349999999999998,83.33333333333333,21.3,0.3666666666666667,1011.9375,0.15375,5.8691666666666675,26.362499999999997,331.77,,,
1975-03-07,25.441666666666666,67.08333333333333,18.866666666666667,0.0,1012.4833333333332,0.23083333333333333,6.029166666666666,26.399999999999995,331.64,,,
1975-03-09,24.204166666666666,82.625,21.05,0.2125,1015.1,0.1475,9.865,26.46666666666667,331.64,,,
1975-03-14,25.8875,81.75,22.5125,0.0375,1013.85,0.17916666666666667,4.536666666666666,27.2625,332.02,,,
1975-03-16,26.083333333333332,79.41666666666667,22.22083333333333,0.004166666666666667,1013.975,0.19833333333333333,5.857500000000001,27.133333333333336,332.11,,,
1975-03-21,24.045833333333334,71.54166666666667,18.554166666666667,0.012500000000000002,1013.3541666666666,0.19208333333333336,7.530833333333334,26.5,331.95,,,
1975-03-23,23.945833333333336,82.66666666666667,20.745833333333334,0.1625,1011.3541666666666,0.17333333333333334,6.5808333333333335,26.566666666666666,331.9,,,
1975-03-28,24.90833333333333,84.91666666666667,22.170833333333334,0.09583333333333334,1015.5541666666667,0.17625000000000002,4.945833333333334,26.8,333.49,,,
1975-03-30,25.104166666666668,83.29166666666667,22.02916666666667,0.04583333333333334,1013.8333333333334,0.17708333333333334,4.05,26.53333333333333,333.3,,,
1975-04-04,25.03333333333333,81.125,21.545833333333334,0.07916666666666668,1015.6166666666667,0.19666666666666666,3.3425,26.2,332.75,,,
1975-04-06,24.191666666666666,69.04166666666667,18.150000000000002,0.0,1017.0166666666668,0.23583333333333334,10.092916666666666,26.46666666666667,332.78,,,
1975-04-11,25.8875,75.54166666666667,21.220833333333335,0.0,1016.1875,0.22541666666666668,7.1379166666666665,27.0,333.16,,,
1975-04-13,25.40833333333333,80.375,21.704166666666666,0.08333333333333333,1014.5875,0.2025,7.020833333333333,26.933333333333334,333.16,,,
1975-04-18,25.787499999999998,79.0,21.866666666666664,0.004166666666666667,1012.6708333333332,0.21166666666666667,7.37125,26.399999999999995,333.34,,,
1975-04-20,25.670833333333334,79.45833333333333,21.849999999999998,0.0,1012.8541666666666,0.21875,5.009166666666666,26.53333333333333,333.28,,,
1975-04-25,25.991666666666664,79.95833333333333,22.2375,0.0,1014.3041666666667,0.21666666666666667,5.760000000000001,27.0,333.26,,,
1975-04-27,25.420833333333334,81.33333333333333,21.9375,0.11666666666666665,1013.4291666666667,0.20375,4.104166666666667,26.766666666666666,333.48,,,
1975-05-02,24.691666666666666,82.41666666666667,21.45,0.20833333333333334,1010.6708333333332,0.16833333333333333,2.612083333333333,26.566666666666666,333.99,,,
1975-05-04,25.745833333333334,78.75,21.766666666666666,0.0,1012.4291666666667,0.2175,4.758333333333334,26.933333333333334,333.94,,,
1975-05-09,25.675,79.125,21.758333333333336,0.0375,1012.7916666666666,0.20875,5.292916666666667,27.566666666666666,334.21,,,
1975-05-11,25.766666666666666,81.45833333333333,22.320833333333336,0.041666666666666664,1011.525,0.19666666666666666,3.129583333333333,27.600000000000005,334.25,,,
1975-05-16,26.3125,78.79166666666667,22.304166666666664,0.020833333333333332,1012.9208333333332,0.22458333333333333,4.328333333333333,27.399999999999995,333.47,,,
1975-05-18,25.979166666666668,75.95833333333333,21.395833333333332,0.004166666666666667,1013.4291666666667,0.23083333333333333,2.794166666666667,27.46666666666667,333.46,,,
1975-05-23,26.900000000000002,79.54166666666667,23.09166666666667,0.008333333333333333,1013.375,0.21375,5.051666666666667,28.066666666666666,333.99,,,
1975-05-25,27.320833333333336,79.70833333333333,23.520833333333332,0.012500000000000002,1013.9583333333334,0.21916666666666665,5.527916666666666,28.100000000000005,334.0,,,
1975-05-30,26.5625,82.58333333333333,23.329166666666666,0.05833333333333334,1012.6333333333333,0.20166666666666666,4.7941666666666665,28.066666666666666,333.92,,,
1975-06-01,26.6375,82.95833333333333,23.479166666666668,0.0375,1012.4291666666667,0.21541666666666667,3.3441666666666667,28.266666666666666,333.96,,,
1975-06-06,27.087500000000002,81.25,23.608333333333334,0.025000000000000005,1014.1291666666666,0.21666666666666667,5.002916666666667,28.566666666666666,333.38,,,
1975-06-08,27.349999999999998,80.125,23.587500000000002,0.03333333333333333,1013.1166666666667,0.2283333333333333,6.49875,28.600000000000005,333.19,,,
1975-06-13,27.358333333333334,81.66666666666667,23.95,0.09583333333333334,1013.1458333333334,0.21958333333333335,7.635416666666667,28.53333333333333,333.21,,,
1975-06-15,27.566666666666666,78.08333333333333,23.370833333333334,0.020833333333333332,1014.475,0.22624999999999998,6.952500000000001,28.333333333333332,333.23,,,
1975-06-20,27.195833333333336,80.5,23.491666666666664,0.04583333333333334,1013.6416666666668,0.21875,5.785416666666666,28.8,333.45,,,
1975-06-22,27.808333333333334,73.45833333333333,22.6125,0.0,1013.8666666666667,0.25,4.010833333333333,29.100000000000005,333.5,,,
1975-06-27,26.962500000000002,79.70833333333333,23.133333333333336,0.04583333333333334,1015.2416666666667,0.21125000000000002,4.178333333333334,28.516666666666666,333.05,,,
1975-06-29,26.72083333333333,81.79166666666667,23.337500000000002,0.05833333333333334,1013.4791666666666,0.2025,2.9637499999999997,28.566666666666666,333.0,,,
1975-07-04,27.099999999999998,83.08333333333333,23.958333333333332,0.32916666666666666,1012.4875000000001,0.19291666666666665,7.783333333333334,29.2,332.42,,,
1975-07-06,27.575,81.70833333333333,24.166666666666668,0.07083333333333335,1014.2666666666668,0.20875,8.012083333333333,29.100000000000005,332.32,,,
1975-07-11,27.945833333333336,79.45833333333333,24.066666666666666,0.09999999999999999,1012.7458333333334,0.21708333333333332,6.108333333333333,30.066666666666666,332.01,,,
1975-07-13,27.745833333333334,80.875,24.15833333333333,0.1875,1013.0749999999999,0.2175,6.192083333333334,30.03333333333333,331.83,,,
1975-07-18,27.604166666666668,79.45833333333333,23.724999999999998,0.016666666666666666,1011.7791666666667,0.22166666666666668,4.569166666666667,28.866666666666664,331.29,,,
1975-07-20,25.974999999999998,84.70833333333333,23.175,0.4916666666666667,1010.6125000000001,0.1729166666666667,5.579583333333333,28.866666666666664,331.37,,,
1975-07-25,26.329166666666666,81.45833333333333,22.84166666666667,0.35833333333333334,1012.3833333333333,0.1675,4.71125,29.0,331.26,,,
1975-07-27,26.666666666666668,81.04166666666667,23.070833333333336,0.3,1012.3000000000001,0.15541666666666668,5.261666666666667,28.899999999999995,331.22,,,
1975-08-01,27.59583333333333,80.375,23.929166666666664,0.15416666666666667,1011.7916666666666,0.18166666666666667,6.831666666666667,28.96666666666667,331.01,,,
1975-08-03,27.22083333333333,81.45833333333333,23.7375,0.20833333333333334,1012.1,0.20541666666666666,6.767083333333333,29.0,331.01,,,
1975-08-08,26.729166666666668,84.29166666666667,23.84166666666667,0.3333333333333333,1011.5875,0.18625,7.146249999999999,29.366666666666664,330.39,,,
1975-08-10,26.71666666666667,81.41666666666667,23.233333333333334,0.3083333333333333,1011.6374999999999,0.1970833333333333,4.52375,29.399999999999995,330.38,,,
1975-08-15,25.625,86.125,23.1125,1.0666666666666667,1011.85,0.08791666666666666,1.7620833333333332,29.2,329.72,,,
1975-08-17,27.0125,83.5,23.96666666666667,0.32083333333333336,1013.1750000000001,0.13416666666666668,6.565833333333333,29.266666666666666,329.48,,,
1975-08-22,27.1875,80.875,23.599999999999998,0.0625,1013.1291666666666,0.2020833333333333,3.4783333333333335,29.75,328.79,,,
1975-08-24,27.72083333333333,77.04166666666667,23.320833333333336,0.008333333333333333,1013.1208333333334,0.22208333333333333,2.0866666666666664,29.8,328.73,,,
1975-08-29,27.34583333333333,82.79166666666667,24.120833333333334,0.4041666666666666,1012.9,0.19375,5.550833333333333,29.600000000000005,329.11,,,
1975-08-31,26.3,83.91666666666667,23.333333333333332,0.5333333333333333,1009.8583333333332,0.1425,4.217083333333333,29.5,329.32,,,
1975-09-05,27.6125,82.91666666666667,24.383333333333336,0.7458333333333332,1009.8000000000001,0.1125,5.960833333333333,29.633333333333336,329.49,,,
1975-09-07,27.1375,83.625,24.125,0.07083333333333335,1011.6958333333333,0.19625,1.7458333333333333,29.53333333333333,329.42,,,
1975-09-12,27.96666666666667,78.0,23.77916666666667,0.025000000000000005,1013.3833333333333,0.21875,4.669583333333333,29.100000000000005,327.93,,,
1975-09-14,26.72083333333333,83.79166666666667,23.683333333333334,0.5875,1012.2541666666666,0.18375,6.759166666666666,29.2,327.94,,,
1975-09-19,26.837500000000002,84.125,23.912499999999998,0.1625,1012.0291666666667,0.17958333333333332,8.323333333333332,28.8,327.96,,,
1975-09-21,27.0125,84.29166666666667,24.108333333333334,0.23333333333333336,1014.1041666666666,0.17625,8.612083333333333,28.600000000000005,327.95,,,
1975-09-26,26.775000000000002,78.0,22.6125,0.05833333333333333,1012.475,0.17416666666666666,3.5433333333333334,29.0,327.97,,,
1975-09-28,27.666666666666668,81.41666666666667,24.2,0.0625,1012.9916666666667,0.20166666666666666,9.584166666666667,29.0,327.97,,,
1975-10-10,27.53333333333333,78.91666666666667,23.504166666666666,0.016666666666666666,1012.6083333333332,0.19958333333333333,5.538333333333333,28.96666666666667,328.4,,,
1975-10-12,27.233333333333334,80.83333333333333,23.6375,0.19583333333333333,1012.9375,0.165,6.524166666666667,29.133333333333336,328.4,,,
1975-10-17,26.583333333333332,85.41666666666667,23.9375,0.6541666666666667,1010.4833333333332,0.15083333333333335,8.231666666666667,29.600000000000005,328.75,,,
1975-10-19,27.27916666666667,85.54166666666667,24.59583333333333,0.225,1010.4583333333334,0.13291666666666666,7.919583333333333,29.53333333333333,328.73,,,
1975-10-24,26.995833333333334,79.54166666666667,23.162499999999998,0.04583333333333334,1011.2875,0.18625,4.740833333333334,29.233333333333334,328.65,,,
1975-10-26,26.570833333333336,80.08333333333333,22.8625,0.03333333333333333,1009.5583333333334,0.16458333333333333,2.7104166666666667,29.03333333333333,328.8,,,
1975-10-31,27.224999999999998,82.125,23.90416666666667,0.05833333333333334,1013.2375000000001,0.17458333333333334,7.605416666666667,28.866666666666664,329.13,,,
1975-11-02,26.037499999999998,85.75,23.45,0.5916666666666667,1011.0083333333333,0.13333333333333333,5.5995833333333325,29.0,329.03,,,
1975-11-07,26.758333333333336,84.375,23.866666666666664,0.43333333333333335,1010.1833333333334,0.1125,7.9191666666666665,28.695833333333336,328.98,,,
1975-11-09,26.224999999999998,86.33333333333333,23.745833333333334,1.3791666666666667,1009.7125,0.08666666666666667,10.378333333333334,28.366666666666664,329.01,,,
1975-11-14,25.758333333333336,83.08333333333333,22.65833333333333,0.10833333333333334,1009.5208333333334,0.14291666666666666,5.98125,28.399999999999995,329.22,,,
1975-11-16,25.65416666666667,84.375,22.8,0.3541666666666667,1009.3666666666667,0.13791666666666666,7.517500000000001,28.133333333333336,329.22,,,
1975-11-21,27.008333333333336,84.33333333333333,24.1125,0.06666666666666667,1013.8791666666666,0.14833333333333334,6.452916666666667,27.96666666666667,330.27,,,
1975-11-23,26.758333333333336,83.95833333333333,23.84583333333333,0.0375,1012.6125000000001,0.15291666666666667,6.796666666666667,28.133333333333336,330.18,,,
1975-11-28,26.55,82.45833333333333,23.291666666666668,0.12083333333333333,1012.6333333333333,0.15583333333333332,9.409166666666666,28.333333333333332,329.9,,,
1975-11-30,25.870833333333334,82.29166666666667,22.595833333333335,0.07083333333333335,1011.0541666666667,0.13,1.7995833333333333,28.133333333333336,329.72,,,
1976-01-02,24.633333333333336,72.33333333333333,19.320833333333333,0.05416666666666667,1012.375,0.16375,9.014166666666666,27.600000000000005,331.39,,,
1976-01-04,25.162499999999998,67.125,18.6375,0.0,1014.8541666666666,0.20958333333333334,8.627083333333333,27.8,331.33,,,
1976-01-09,25.929166666666664,77.875,21.766666666666666,0.012500000000000002,1013.5166666666668,0.15791666666666668,5.4070833333333335,27.433333333333334,331.42,,,
1976-01-11,24.53333333333333,72.04166666666667,19.045833333333334,0.0,1012.5708333333333,0.19875,9.155416666666666,27.233333333333334,331.53,,,
1976-01-16,25.912499999999998,80.95833333333333,22.375,0.0375,1012.0291666666667,0.16458333333333333,7.353750000000001,27.0,331.71,,,
1976-01-18,25.5,79.58333333333333,21.712500000000002,0.05833333333333334,1011.0333333333333,0.15458333333333335,7.55875,27.03333333333333,331.66,,,
1976-01-23,24.445833333333336,78.08333333333333,20.379166666666666,0.075,1012.4375,0.15833333333333333,6.189583333333334,26.633333333333336,331.8,,,
1976-01-25,23.40833333333333,70.5,17.695833333333333,0.024999999999999998,1013.1083333333332,0.18416666666666667,8.248333333333333,26.733333333333334,331.88,,,
1976-01-30,24.25,61.541666666666664,16.341666666666665,0.0,1016.6125000000001,0.2225,8.952083333333333,26.666666666666668,332.35,,,
1976-02-01,24.97083333333333,78.79166666666667,21.004166666666666,0.06666666666666667,1012.2791666666667,0.17041666666666666,8.512500000000001,26.433333333333334,332.45,,,
1976-02-06,25.379166666666666,79.91666666666667,21.666666666666668,0.05000000000000001,1009.375,0.15166666666666667,7.260416666666667,25.899999999999995,332.38,,,
1976-02-08,23.40833333333333,66.25,16.733333333333334,0.004166666666666667,1014.4833333333332,0.20333333333333334,7.609166666666667,25.899999999999995,332.51,,,
1976-02-13,23.166666666666668,79.95833333333333,19.4875,0.1625,1013.6875,0.10541666666666667,8.760833333333332,26.100000000000005,332.68,,,
1976-02-15,21.95,62.125,14.333333333333334,0.012500000000000002,1016.5666666666666,0.22291666666666668,10.6075,25.933333333333334,332.61,,,
1976-02-20,24.295833333333334,83.41666666666667,21.283333333333335,0.05416666666666667,1015.4541666666668,0.1575,8.41625,25.8,333.43,,,
1976-02-22,23.683333333333334,81.20833333333333,20.279166666666665,0.05416666666666667,1008.7291666666666,0.14583333333333334,2.9554166666666664,25.899999999999995,333.49,,,
1976-02-27,24.058333333333334,81.04166666666667,20.5625,0.07916666666666668,1013.5625,0.16874999999999998,8.791666666666666,25.633333333333336,332.55,,,
1976-02-29,23.604166666666668,70.125,17.795833333333334,0.012500000000000002,1013.4499999999999,0.21666666666666667,12.059583333333334,25.5,332.43,,,
1976-03-06,24.349999999999998,76.45833333333333,19.933333333333334,0.004166666666666667,1014.8541666666666,0.20041666666666666,7.79,25.666666666666668,332.81,,,
1976-03-07,24.508333333333336,76.45833333333333,20.075,0.020833333333333332,1013.8458333333333,0.19458333333333333,6.759166666666666,25.766666666666666,332.88,,,
1976-03-13,25.037499999999998,77.45833333333333,20.804166666666667,0.016666666666666666,1009.4208333333332,0.19083333333333333,7.11375,26.2,333.59,,,
1976-03-14,25.008333333333336,79.79166666666667,21.279166666666665,0.012500000000000002,1008.9333333333334,0.1975,7.574583333333333,26.2,333.56,,,
1976-03-20,24.787499999999998,81.70833333333333,21.4375,0.09999999999999999,1011.9666666666667,0.17500000000000002,6.767916666666667,25.96666666666667,333.64,,,
1976-03-21,25.21666666666667,82.08333333333333,21.933333333333334,0.041666666666666664,1012.0875,0.18999999999999997,5.792916666666667,26.0,334.33,,,
1976-03-27,24.34583333333333,82.625,21.2,0.15833333333333335,1014.4416666666666,0.16291666666666668,11.14,26.333333333333332,334.51,,,
1976-03-28,25.216666666666665,80.25,21.558333333333334,0.05000000000000001,1013.2416666666667,0.19999999999999998,7.18375,26.233333333333334,334.56,,,
1976-04-03,25.1375,83.70833333333333,22.170833333333334,0.05416666666666667,1014.6416666666668,0.18499999999999997,7.328749999999999,26.100000000000005,335.06,,,
1976-04-04,25.358333333333334,83.04166666666667,22.275000000000002,0.025000000000000005,1013.9583333333334,0.19541666666666668,7.0975,26.100000000000005,335.06,,,
